taxon_level	taxon_name	taxon_label
species	Tabernaemontana corymbosa	903
species	Sterculia foetida	454
species	Cinnamomum iners	226
species	Davallia denticulata	752
species	Dendrobium crumenatum	507
species	Ardisia gigantifolia	94
species	Dianella ensifolia	424
species	Pyrrosia lanceolata	196
species	Leea indica	211
species	Rhinacanthus nasutus	164
species	Flueggea virosa	1654
species	Clitoria fairchildiana	205
species	Kleinhovia hospita	443
species	Cynometra cauliflora	64
species	Kalanchoe laetivirens	1233
species	Xenostegia tridentata	524
species	Gynura bicolor	151
species	Cayratia mollissima	393
species	Stenochlaena palustris	465
species	Scindapsus pictus	463
species	Cerbera odollam	8
species	Mimusops elengi	756
species	Piper sarmentosum	273
species	Aphelandra sinclairiana	598
species	Intsia bijuga	57
species	Lepironia articulata	305
species	Asystasia intrusa	54
species	Xanthostemon chrysanthus	260
species	Mansoa alliacea	47
species	Pandorea jasminoides	550
species	Dillenia suffruticosa	361
species	Crossandra infundibuliformis	146
species	Artocarpus camansi	842
species	Parkia speciosa	972
species	Tacca chantrieri	75
species	Clausena excavata	767
species	Kopsia singapurensis	120
species	Congea tomentosa	648
species	Hymenocallis speciosa	358
species	Cyrtostachys renda	1239
species	Spondias dulcis	123
species	Licuala triphylla	144
species	Tristaniopsis whiteana	962
species	Terminalia brassii	492
species	Aristolochia leuconeura	679
species	Memecylon ovatum	246
species	Xanthostemon youngii	489
species	Memecylon edule	678
species	Elytraria acaulis	1400
species	Sindora wallichii	977
species	Dischidia pectenoides	398
species	Oldenlandia biflora	498
species	Tristaniopsis obovata	1697
species	Ixora lobbii	1085
species	Alocasia longiloba	610
species	Macaranga gigantea	771
species	Syzygium pycnanthum	517
species	Gmelina philippensis	110
species	Khaya senegalensis	984
species	Mesua ferrea	284
species	Elaeocarpus hainanensis	893
species	Ehretia microphylla	397
species	Ficus fistulosa	204
species	Combretum constrictum	614
species	Aristolochia acuminata	511
species	Trema tomentosa	1076
species	Derris trifoliata	416
species	Justicia procumbens	170
species	Rhaphidophora korthalsii	1310
species	Jacobaea maritima	1534
species	Diplacrum caricinum	1594
species	Leptospermum madidum	1115
species	Terminalia mantaly	895
species	Blumea lacera	1561
species	Smilax setosa	203
species	Scleria levis	1393
species	Gardenia mutabilis	83
species	Bulbophyllum vaginatum	697
species	Scleria rugosa	1402
species	Saraca declinata	960
species	Blumea axillaris	1192
species	Dendrolobium umbellatum	1167
species	Gardenia carinata	1377
species	Champereia manillana	1165
species	Hernandia nymphaeifolia	1014
species	Cenchrus purpureus	1224
species	Cissus hastata	247
species	Dischidia nummularia	1429
species	Aleurites moluccanus	59
species	Nauclea orientalis	642
species	Nenga pumila	580
species	Khaya grandifoliola	562
species	Macaranga griffithiana	552
species	Korthalsia echinometra	576
species	Johannesteijsmannia magnifica	623
species	Gymnostoma rumphianum	1333
species	Daemonorops sabut	573
species	Microstachys chamaelea	1387
species	Persicaria attenuata	1187
species	Eleiodoxa conferta	572
species	Castanopsis inermis	554
species	Eurya acuminata	1587
species	Oncosperma horridum	577
species	Myrialepis paradoxa	613
species	Licuala orbicularis	1668
species	Leucobryum aduncum	1295
species	Talinum fruticosum	496
species	Ipomoea mauritiana	967
species	Ficus vasculosa	682
species	Trema cannabina	853
species	Merremia hirta	1034
species	Syzygium claviflorum	1604
species	Cynanchum ovalifolium	549
species	Daemonorops grandis	574
species	Licuala paludosa	579
species	Cymbidium finlaysonianum	548
species	Spermacoce articularis	1232
species	Cyperus pedunculatus	1619
species	Plectocomia elongata	575
species	Mimusops balata	560
species	Alocasia odora	1088
species	Sterculia lanceolata	715
species	Scaevola taccada	319
species	Maranta leuconeura	599
species	Chassalia curviflora	536
species	Phoenix sylvestris	1679
species	Ficus aurata	929
species	Licuala ferruginea	1461
species	Phyllanthus virgatus	1385
species	Areca triandra	1244
species	Saribus rotundifolius	1217
species	Callicarpa longifolia	1101
species	Flagellaria indica	958
species	Pipturus argenteus	533
species	Gymnanthera oblonga	1368
species	Commersonia bartramia	553
species	Ficus hispida	731
species	Cissus repens	1131
species	Guettarda speciosa	1015
species	Premna serratifolia	810
species	Mitrasacme pygmaea	1379
species	Cyclosorus interruptus	1021
species	Ficus auriculata	544
species	Tabernaemontana pandacaqui	797
species	Christella dentata	729
species	Isachne globosa	1655
species	Calophyllum ferrugineum	957
species	Coelogyne rochussenii	694
species	Bouea oppositifolia	1073
species	Thottea grandiflora	922
species	Linostoma pauciflorum	1297
species	Dendrobium grande	892
species	Combretum tetralophum	815
species	Rapanea porteriana	1102
species	Syzygium muelleri	643
species	Dendrobium singaporense	918
species	Calophyllum wallichianum	1637
species	Garcinia atroviridis	723
species	Drepananthus ramuliflorus	1154
species	Laportea interrupta	1501
species	Glycosmis chlorosperma	1118
species	Guioa pubescens	1337
species	Ampelocissus polystachya	1047
species	Urophyllum streptopodium	1148
species	Stachyphrynium latifolium	1688
species	Macaranga conifera	1626
species	Strombosia javanica	1032
species	Ficus superba	659
species	Dracaena umbratica	1180
species	Tectaria singaporiana	539
species	Pandanus houlletii	1366
species	Tabernaemontana pauciflora	928
species	Aristolochia jackii	1264
species	Parishia insignis	1577
species	Adenanthera malayana	1488
species	Syngramma alismifolia	1397
species	Heritiera elata	604
species	Tinomiscium petiolare	1434
species	Erythroxylum cuneatum	1311
species	Micrococca mercurialis	1475
species	Plukenetia corniculata	1425
species	Canthium molle	1686
species	Calophyllum teysmannii	787
species	Lindera lucida	1172
species	Dracaena cantleyi	1595
species	Lasianthus attenuatus	1610
species	Grewia laevigata	1441
species	Canthium confertum	1161
species	Bulbophyllum medusae	1094
species	Macaranga recurvata	1354
species	Memecylon lilacinum	1209
species	Durio singaporensis	1163
species	Hypolytrum nemorum	1371
species	Mussaendopsis beccariana	1347
species	Dalbergia velutina	789
species	Streblus elongatus	1017
species	Bulbophyllum pulchellum	1351
species	Hornstedtia leonurus	1582
species	Friesodielsia latifolia	1152
species	Croton caudatus	1141
species	Hoya coriacea	603
species	Porterandia anisophylla	1018
species	Sterculia stipulata	584
species	Dalbergia junghuhnii	1140
species	Utricularia minutissima	1222
species	Gaertnera grisea	1049
species	Aspidopterys concava	703
species	Memecylon cantleyi	713
species	Coelogyne mayeriana	1188
species	Litsea grandis	1138
species	Timonius wallichianus	709
species	Entada spiralis	669
species	Mapania cuspidata	1567
species	Fissistigma fulgens	1139
species	Hoya campanulata	719
species	Pandanus monotheca	1070
species	Planchonella obovata	1117
species	Ixonanthes reticulata	1437
species	Leea angulata	764
species	Gymnostoma nobile	176
species	Garcinia cymosa	888
species	Terminalia calamansanai	690
species	Gastrodia javanica	1565
species	Tetracera fagifolia	1134
species	Litsea firma	1031
species	Artabotrys suaveolens	708
species	Agelaea macrophylla	688
species	Robiquetia spathulata	1336
species	Halodule pinifolia	1511
species	Ardisia colorata	750
species	Pternandra echinata	698
species	Iodes ovalis	1206
species	Bulbophyllum makoyanum	1345
species	Cryptocoryne griffithii	845
species	Dipterocarpus caudatus	912
species	Smilax megacarpa	1539
species	Phaeanthus ophthalmicus	1208
species	Aporosa benthamiana	1022
species	Chonemorpha fragrans	1269
species	Santiria griffithii	1213
species	Viscum ovalifolium	1647
species	Kunstleria ridleyi	1470
species	Freycinetia sumatrana	1512
species	Ficus globosa	700
species	Dillenia excelsa	792
species	Oxyceros bispinosus	1144
species	Olea brachiata	1203
species	Rhodamnia cinerea	1006
species	Pomatocalpa diffusum	1516
species	Anaxagorea javanica	1122
species	Amischotolype gracilis	1612
species	Pternandra coerulescens	1038
species	Ficus xylophylla	869
species	Poikilospermum suaveolens	1119
species	Prunus polystachya	1008
species	Rinorea anguifera	1466
species	Taxillus chinensis	1352
species	Pentaphragma ellipticum	915
species	Rourea mimosoides	1153
species	Willughbeia tenuiflora	1588
species	Alpinia aquatica	820
species	Artabotrys maingayi	1178
species	Callostylis pulchella	933
species	Shorea curtisii	1576
species	Erythropalum scandens	1181
species	Antidesma velutinosum	757
species	Bulbophyllum lobbii	1632
species	Castanopsis lucida	1179
species	Ficus glandulifera	1182
species	Lithocarpus conocarpus	1184
species	Leuconotis griffithii	1183
species	Aporosa frutescens	1268
species	Baccaurea minor	1151
species	Elateriospermum tapos	740
species	Breynia racemosa	1517
species	Uncaria longiflora	826
species	Strychnos ignatii	1146
species	Ilex cymosa	1330
species	Christella subpubescens	986
species	Litsea elliptica	934
species	Strombosia ceylanica	1135
species	Neolitsea zeylanica	597
species	Macaranga hypoleuca	978
species	Tetrastigma leucostaphylum	1130
species	Litsea erectinervia	1205
species	Dendrobium pachyphyllum	1096
species	Artocarpus rigidus	785
species	Spathoglottis kimballiana	1502
species	Telosma cordata	1445
species	Scurrula ferruginea	1314
species	Adenia macrophylla	963
species	Macaranga heynei	861
species	Ziziphus elegans	1052
species	Psychotria helferiana	1430
species	Psychotria ovoidea	1432
species	Urophyllum arboreum	1675
species	Sterculia macrophylla	1252
species	Bulbophyllum maxillare	1245
species	Sterculia parviflora	721
species	Carphalea kirondron	837
species	Phalaenopsis cornu-cervi	776
species	Artocarpus dadah	1258
species	Selaginella intermedia	966
species	Dracaena porteri	1069
species	Ophiorrhiza singaporensis	1304
species	Molineria latifolia	829
species	Ficus consociata	1575
species	Oxyceros longiflorus	656
species	Dracaena maingayi	844
species	Uvaria grandiflora	638
species	Combretum sundaicum	1404
species	Nothaphoebe umbelliflora	1227
species	Struchium sparganophorum	1129
species	Ischaemum ciliare	1455
species	Pseuderanthemum laxiflorum	10
species	Sindora echinocalyx	985
species	Rourea minor	1048
species	Dioscorea pyrifolia	1579
species	Calophyllum rufigemmatum	1339
species	Philodendron lacerum	1625
species	Oldenlandia affinis	1243
species	Uncaria lanosa	1133
species	Magnolia villosa	1155
species	Ficus sagittata	595
species	Rothmannia macrophylla	1055
species	Hornstedtia scyphifera	1523
species	Ampelocissus gracilis	1596
species	Bulbophyllum membranaceum	1344
species	Mitrella kentii	1435
species	Typhonium roxburghii	1023
species	Torenia polygonoides	80
species	Eriocaulon truncatum	759
species	Piper porphyrophyllum	1334
species	Amydrium medium	1509
species	Cuscuta australis	890
species	Ruspolia seticalyx	1585
species	Nephrolepis acutifolia	602
species	Fimbristylis acuminata	1499
species	Scyphiphora hydrophylacea	1013
species	Dissochaeta divaricata	1614
species	Lygodium salicifolium	1086
species	Erycibe tomentosa	681
species	Vanilla griffithii	1063
species	Xylopia ferruginea	1207
species	Buchanania arborescens	1039
species	Knema hookeriana	974
species	Ficus villosa	916
species	Epipremnum giganteum	1060
species	Xylocarpus moluccensis	1590
species	Knema globularia	959
species	Pancratium zeylanicum	617
species	Labisia pumila	901
species	Tephrosia noctiflora	1098
species	Mucuna bennettii	968
species	Ixora pendula	1700
species	Lasia spinosa	994
species	Fimbristylis tristachya	1659
species	Bulbophyllum purpurascens	1095
species	Hoya latifolia	687
species	Glochidion littorale	1225
species	Polyalthia cauliflora	1211
species	Litsea accedens	1415
species	Polyscias diversifolia	671
species	Monocostus uniflorus	718
species	Cyrtococcum patens	1128
species	Gmelina asiatica	1580
species	Typhonium trilobatum	831
species	Gironniera nervosa	786
species	Galearia fulva	1420
species	Nephelium ramboutan-ake	1274
species	Timonius flavescens	1142
species	Ficus caulocarpa	1607
species	Sterculia cordata	975
species	Cleistanthus sumatranus	875
species	Hoya diversifolia	1011
species	Eucalyptus alba	806
species	Smilax myosotiflora	1652
species	Uncaria acida	1419
species	Selaginella erythropus	605
species	Cnestis palala	988
species	Shorea sumatrana	1658
species	Dissochaeta gracilis	1396
species	Allophylus cobbe	647
species	Merremia hederacea	1150
species	Pandanus atrocarpus	1701
species	Davallia solida	948
species	Uvaria hirsuta	1403
species	Clerodendrum deflexum	828
species	Taenitis blechnoides	936
species	Dendrobium leonis	878
species	Archidendron clypearia	904
species	Diospyros buxifolia	956
species	Salomonia cantoniensis	1381
species	Dendrophthoe pentandra	865
species	Parsonsia alboflavescens	995
species	Burmannia coelestis	1378
species	Diospyros malabarica	900
species	Goniophlebium percussum	1007
species	Gardenia tubifera	522
species	Dendrobium secundum	879
species	Pteris semipinnata	1046
species	Pleocnemia irregularis	990
species	Licania splendens	1132
species	Ixora congesta	632
species	Ampelocissus elegans	1355
species	Canarium pilosum	1028
species	Gahnia tristis	1677
species	Triadica cochinchinensis	1456
species	Cyperus compactus	1195
species	Gynochthodes coriacea	1487
species	Philydrum lanuginosum	1483
species	Blechnum gibbum	1500
species	Guioa pleuropteris	964
species	Coscinium fenestratum	1356
species	Rotheca serrata	620
species	Uraria crinita	606
species	Elaeocarpus ferrugineus	935
species	Neptunia oleracea	883
species	Tectaria barberi	1212
species	Ficus kurzii	891
species	Garcinia hombroniana	1221
species	Uncaria cordata	674
species	Platycerium coronarium	663
species	Vitex pinnata	583
species	Ipomoea pes-tigridis	1474
species	Bridelia stipularis	1574
species	Phyllanthus myrtifolius	1448
species	Acriopsis liliifolia	1298
species	Gymnanthemum amygdalinum	1331
species	Syzygium antisepticum	1216
species	Ziziphus jujuba	543
species	Eulophia graminea	581
species	Ficus punctata	673
species	Lophatherum gracile	1622
species	Pemphis acidula	942
species	Macaranga hullettii	1072
species	Embelia ribes	1338
species	Macaranga bancana	692
species	Gynotroches axillaris	1510
species	Alstonia spathulata	1312
species	Strophanthus caudatus	699
species	Elaeocarpus petiolatus	1009
species	Mussaenda frondosa	683
species	Synsepalum dulcificum	1256
species	Delosperma echinatum	1544
species	Vallaris glabra	1284
species	Ormosia pinnata	570
species	Viola banksii	1549
species	Horsfieldia polyspherula	1664
species	Miconia capitellata	1497
species	Nymphaea rubra	546
species	Cenchrus polystachios	1174
species	Nymphaea pubescens	744
species	Vitis ficifolia	1503
species	Glochidion obscurum	1508
species	Rothmannia longiflora	1446
species	Dasymaschalon dasymaschalum	1650
species	Cenchrus longisetus	1246
species	Gonatopus boivinii	1507
species	Gardenia sootepensis	1313
species	Carissa carandas	724
species	Dorstenia bahiensis	1367
species	Sterculia coccinea	666
species	Ficus pseudopalma	1190
species	Ixora hookeri	841
species	Pachypodium bispinosum	1543
species	Medinilla speciosa	1608
species	Stictocardia beraviensis	639
species	Momordica cochinchinensis	855
species	Cenchrus setaceus	327
species	Phyllodium longipes	608
species	Halymenia durvillei	749
species	Lindernia rotundifolia	862
species	Pseuderanthemum graciliflorum	62
species	Avrainvillea erecta	1370
species	Smilax bracteata	1277
species	Rinorea angustifolia	1294
species	Mallotus japonicus	1110
species	Dischidia oiantha	515
species	Callicarpa formosana	970
species	Dillenia grandifolia	1598
species	Terminalia subspathulata	939
species	Sterculia oblongata	1602
species	Clerodendrum calamitosum	93
species	Asplenium longissimum	955
species	Alternanthera sissoo	1550
species	Phaleria clerodendron	502
species	Cyperus brevifolius	1065
species	Egeria najas	1615
species	Radermachera yunnanensis	751
species	Dictyoneura obtusa	71
species	Cyperus mindorensis	408
species	Callianthe megapotamica	388
species	Spermacoce pusilla	1099
species	Dendrobium cruentum	1375
species	Kopsia pauciflora	716
species	Callicarpa nudiflora	631
species	Barringtonia procera	1477
species	Plerandra elegantissima	1486
species	Haplopteris ensiformis	1685
species	Monodora myristica	1691
species	Campnosperma auriculatum	775
species	Dillenia obovata	741
species	Heterotis rotundifolia	265
species	Hoya flagellata	702
species	Silene fulgens	1551
species	Boergesenia forbesii	1412
species	Rotheca microphylla	1416
species	Aloe greatheadii	1542
species	Turpinia indochinensis	1409
species	Sterculia monosperma	1067
species	Gomphrena celosioides	1104
species	Curio talinoides	1540
species	Dolichandra unguis-cati	1291
species	Mesembryanthemum cordifolium	979
species	Karomia speciosa	1340
species	Lepidagathis incurva	1111
species	Strobilanthes hamiltoniana	98
species	Blumea paniculata	1646
species	Rhynchospora rubra	1560
species	Dysoxylum cauliflorum	1054
species	Agrostistachys indica	1026
species	Pteleocarpa lamponga	925
species	Costus phyllocephalus	795
species	Elaeocarpus mastersii	1010
species	Pseuderanthemum andersonii	706
species	Vigna reflexopilosa	743
species	Malaisia scandens	1374
species	Wollastonia biflora	338
species	Emilia praetermissa	1360
species	Syzygium acuminatissimum	1564
species	Fatoua pilosa	902
species	Nephelium mutabile	1044
species	Hellenia speciosa	292
species	Causonis japonica	1698
species	Varronia cylindrostachya	499
species	Caulerpa chemnitzia	689
species	Manihot carthagenensis	824
species	Exallage auricularia	835
species	Cyperus aromaticus	491
species	Sporobolus diandrus	1639
species	Volkameria inermis	303
species	Eriocaulon willdenovianum	816
species	Sterculia megistophylla	1653
species	Murdannia gigantea	997
species	Aeschynanthus pulcher	481
species	Ruellia blechum	555
species	Strobilanthes auriculata	1528
species	Macrosolen retusus	1253
species	Scindapsus treubii	852
species	Ficus apiocarpa	1003
species	Aristolochia pothieri	851
species	Dracaena sanderiana	991
species	Trichomanes javanicum	1335
species	Marantochloa purpurea	1327
species	Zingiber ottensii	856
species	Passiflora quadriglandulosa	1562
species	Morella esculenta	1628
species	Adenia cordifolia	1382
species	Guilandina bonduc	1422
species	Torenia crustacea	290
species	Indorouchera griffithiana	1450
species	Libidibia ferrea	798
species	Lygodium circinnatum	938
species	Ficus maclellandii	1321
species	Strobilanthes schomburgkii	1624
species	Asplenium nitidum	1578
species	Boschia griffithii	1519
species	Ampelocissus spicifer	1136
species	Maclurodendron porteri	1584
species	Causonis trifolia	754
species	Asystasia nemorum	446
species	Goeppertia insignis	1678
species	Breynia androgyna	564
species	Amblovenatum opulentum	952
species	Piper pedicellosum	983
species	Strobilanthes crispa	1156
species	Musa haekkinenii	882
species	Bulbophyllum fascinator	1107
species	Sonerila obliqua	1521
species	Bulbophyllum lepidum	1325
species	Leuenbergeria bleo	874
species	Bignonia corymbosa	435
species	Trichomanes obscurum	1618
species	Strobilanthes reptans	400
species	Phytocrene bracteata	1020
species	Cyclea laxiflora	1170
species	Limacia scandens	1042
species	Tinospora macrocarpa	1414
species	Vincetoxicum indicum	594
species	Parishia maingayi	1524
species	Willughbeia coriacea	1522
species	Senegalia kekapur	1603
species	Dioscorea kingii	1672
species	Xanthophyllum flavescens	1391
species	Utania volubilis	1674
species	Tapeinochilos densus	241
species	Utania nervosa	999
species	Cyrtophyllum fragrans	1458
species	Utania racemosa	1353
species	Mitrephora maingayi	1254
species	Monophyllaea horsfieldii	1025
species	Procris repens	1103
species	Elaeocarpus pedunculatus	1481
species	Kleinia grandiflora	1289
species	Mesua grandis	1242
species	Kayea ferruginea	1666
species	Cecropia polystachya	1341
species	Bonnaya sanpabloensis	821
species	Millettia pinnata	567
species	Tarlmounia elliptica	873
species	Blechnum finlaysonianum	976
species	Eriocapitella hupehensis	909
species	Leptopetalum biflorum	1307
species	Ardisia sanguinolenta	1051
species	Decalobanthus peltatus	850
species	Trimezia coerulea	1665
species	Trimezia gracilis	1319
species	Hanguana neglecta	765
species	Hanguana rubinea	1171
species	Hanguana triangulata	1279
species	Pontederia hastata	748
species	Pontederia crassipes	192
species	Pontederia vaginalis	953
species	Pontederia azurea	600
species	Coleus amboinicus	126
species	Norrisia major	1694
species	Hygrophila phlomoides	1696
species	Thaumatophyllum xanadu	1449
species	Distimake tuberosus	1229
species	Bonnaya antipoda	1157
species	Luffa aegyptiaca	165
species	Monoon longifolium	231
species	Rourea fulgens	1569
species	Duperrea pavettifolia	51
species	Goeppertia marantifolia	100
species	Elaeocarpus polystachyus	1050
species	Wikstroemia ridleyi	1012
species	Curio ficoides	1545
species	Cynanchum pulchellum	1369
species	Ulva ohnoi	1643
species	Benstonea affinis	1504
species	Benstonea atrocarpa	1609
species	Pterospermum javanicum	1444
species	Stachytarpheta indica	1250
species	Cenchrus alopecuroides	316
species	Selenicereus undatus	998
species	Radermachera quadripinnata	1433
species	Phanera semibifida	487
species	Mezoneuron sumatranum	1296
species	Suessenguthia multisetosa	419
species	Bidens alba	758
species	Agrostistachys sessilifolia	1605
species	Ploiarium elegans	1394
species	Whitfordiodendron erianthum	78
species	Pleroma granulosum	1563
species	Goeppertia loeseneri	609
species	Trichosanthes scabra	1109
species	Adinobotrys atropurpureus	232
species	Wisteriopsis reticulata	1062
species	Trichosanthes wawraei	1145
species	Ventilago maingayi	1185
species	Goeppertia makoyana	1557
species	Musella lasiocarpa	101
species	Carallia suffruticosa	1389
species	Phanera kockiana	1001
species	Phanera bidentata	586
species	Goeppertia roseopicta	1271
species	Vincetoxicum flexuosum	1320
species	Neustanthus phaseoloides	727
species	Pleroma urvilleanum	840
species	Zephyranthes purpurea	317
species	Heptapleurum actinophyllum	386
species	Heptapleurum arboricola	1123
species	Falcataria falcata	1033
species	Zingiber puberulum	1292
species	Bonnaya ruelloides	1485
species	Schumannianthus benthamianus	1489
species	Grona triflora	637
species	Vandellia diffusa	827
species	Grona heterophylla	530
species	Coleus monostachyus	366
species	Grona heterocarpos	1649
species	Ochna kirkii	1495
species	Bulbophyllum thiurum	1348
species	Miconia crenata	237
species	Scindapsus perakensis	1687
species	Ravenala madagascariensis	1526
species	Miconia dependens	280
species	Actinostachys digitata	1669
species	Scindapsus lucens	1683
species	Synostemon bacciformis	1388
species	Clerodendrum disparifolium	1464
species	Breynia spatulifolia	128
species	Bruguiera gymnorhiza	21
species	Adina eurhyncha	937
species	Pseuduvaria luzonensis	1324
species	Pseuderanthemum maculatum	982
species	Dicliptera bivalvis	1287
species	Dicliptera roxburghiana	377
species	Scleromitrion diffusum	1241
species	Piper lanatum	1491
species	Sphaerostephanos polycarpos	1660
species	Grypothrix triphylla	992
species	Cladophoropsis vaucheriiformis	1689
species	Ouret lanata	1616
species	Rourea asplenifolia	1137
species	Emilia javanica	1000
species	Sphaeropteris squamulata	1398
species	Alsophila latebrosa	732
species	Canthiumera robusta	1573
species	Gynochthodes umbellata	587
species	Endospermum peltatum	1570
species	Tacca cristata	1315
species	Psydrax approximatus	1621
species	Morinda elliptica	1617
species	Canthium malayense	1586
species	Piper baccatum	1431
species	Psychotria polycarpa	1599
species	Scaphochlamys breviscapa	1518
species	Ammannia crassicaulis	996
species	Pigea enneasperma	989
species	Ulva tepida	1644
species	Halymenia duchassaingii	1308
species	Passiflora vesicaria	961
species	Alpinia luteocarpa	1692
species	Pittosporum ridleyi	1342
species	Polyscias alternifolia	1056
species	Matourea azurea	220
species	Singaporandia macrophylla	1676
species	Elaeocarpus hygrophilus	1231
species	Scleromitrion verticillatum	1329
species	Geophila herbacea	1680
species	Dicliptera tinctoria	1538
class	Lycopodiopsida	4
class	Liliopsida	2
class	Magnoliopsida	1
class	Bryopsida	9
class	Florideophyceae	8
class	Ulvophyceae	7
class	Pinopsida	5
class	Polypodiopsida	3
class	Gnetopsida	6
kingdom	Plantae	1
phylum	Chlorophyta	2
phylum	Rhodophyta	3
phylum	Tracheophyta	1
phylum	Bryophyta	4
